Entity,Code,Year,December,November,October,September,August,July,June,May,April,March,February,January
Switzerland,CHE,1992,32.195908,32.241413,33.094215,36.30649,33.653015,35.857365,34.922066,35.025734,35.959446,35.575695,35.4452,34.594784
Switzerland,CHE,1993,30.314999,30.710938,31.635246,34.138783,33.089466,34.076286,34.208637,32.58435,34.614998,34.409092,34.345894,33.23092
Switzerland,CHE,1994,31.566353,30.098139,31.065184,32.896076,32.55484,33.206417,33.527607,33.204613,33.620327,33.688427,33.57493,31.432123
Switzerland,CHE,1995,30.094553,29.979296,32.01994,33.818634,32.011536,33.425854,32.5913,32.322353,31.234982,32.640324,32.442287,31.533747
Switzerland,CHE,1996,30.732702,30.63853,31.088757,32.811058,32.11117,34.048653,32.82889,32.699314,31.735147,31.901358,32.77127,31.678392
Switzerland,CHE,1997,29.669579,28.43143,29.693789,32.287674,30.555399,32.964195,32.267292,31.773834,32.55645,30.291101,31.741848,31.728142
Switzerland,CHE,1998,28.336685,29.107943,29.461067,31.633835,31.036028,31.667696,30.636887,30.366508,31.750214,30.30872,30.476877,30.487299
Switzerland,CHE,1999,28.328735,28.58349,28.752495,31.715996,31.000906,30.90271,31.046776,29.399492,30.487396,30.613068,30.981905,29.342247
Switzerland,CHE,2000,28.255371,29.025087,28.092516,31.24931,30.192091,29.99465,29.977673,29.900436,30.38594,30.499008,30.45649,30.315006
Switzerland,CHE,2001,24.721552,25.987232,26.24104,28.724796,27.549505,29.104519,27.6576,28.495987,28.056475,27.282091,27.663448,27.664778
Switzerland,CHE,2002,25.44166,26.21591,27.475521,28.753496,28.137001,28.138126,27.193144,26.768652,27.844767,27.080233,27.5296,26.586985
Switzerland,CHE,2003,25.546703,25.632929,26.16001,28.528067,26.471254,28.272913,27.55769,27.37119,26.764688,26.114567,26.583862,27.323359
Switzerland,CHE,2004,26.260101,27.227608,25.97614,28.404646,27.949688,28.520798,28.110277,26.90851,26.387432,25.910141,26.152851,26.909243
Switzerland,CHE,2005,26.237755,26.247885,26.623407,28.483685,27.474234,27.457342,27.596407,26.988838,26.7338,25.979887,27.326933,25.661438
Switzerland,CHE,2006,25.627333,25.819836,27.46931,28.854925,27.288246,27.691673,27.604332,27.061262,25.906248,26.208889,26.948973,26.320148
Switzerland,CHE,2007,25.939104,26.405949,27.130423,28.762287,28.480011,28.510859,27.130873,27.15866,26.516836,26.368084,26.07113,26.305733
Switzerland,CHE,2008,26.318905,25.712387,26.620779,28.56802,27.236217,29.363064,28.520914,27.853714,27.870373,26.2396,27.660255,27.46322
Switzerland,CHE,2009,27.06191,26.546305,26.603205,29.71301,28.69296,28.998299,28.365788,27.713747,28.084406,27.03147,27.060476,27.021843
Switzerland,CHE,2010,27.221981,27.617956,29.216082,29.79437,28.190157,28.807611,28.76503,27.310953,27.261982,27.737581,27.964111,27.709608
Switzerland,CHE,2011,26.004347,27.289673,27.518616,29.735582,28.284616,29.932655,29.191021,28.540106,27.426584,27.019814,27.80127,27.244507
Switzerland,CHE,2012,26.523708,27.28632,28.139324,30.113983,29.337336,29.988346,28.419718,27.587679,27.244848,27.032864,27.779028,27.611715
Switzerland,CHE,2013,26.968493,26.582438,28.224625,29.845236,29.318563,30.262096,28.274609,28.32997,27.262094,27.28702,27.03699,26.97421
Switzerland,CHE,2014,26.853853,27.679289,28.966024,30.798548,29.059332,30.069565,29.154722,28.5268,28.188114,27.282475,28.07875,28.019222
Switzerland,CHE,2015,27.035122,27.516186,28.354261,31.447483,29.214985,29.591972,29.961323,28.71663,28.191053,27.967144,27.737854,28.08058
Switzerland,CHE,2016,26.722464,26.968176,28.25877,31.318165,29.831541,30.753044,29.846691,28.91447,27.27071,28.469141,28.102024,27.871042
Switzerland,CHE,2017,26.864286,27.545364,28.37311,29.577948,29.218191,29.782785,29.086178,29.06419,27.89834,27.494125,28.02578,27.123287
Switzerland,CHE,2018,25.655838,27.19471,27.857386,29.894173,30.49966,30.582209,29.465633,28.429672,27.51205,27.229149,27.400116,27.58487
Switzerland,CHE,2019,25.516928,26.472473,26.918188,28.802837,28.142336,29.728012,28.52019,28.019789,27.744417,26.51487,26.72893,27.358574
Switzerland,CHE,2020,25.596037,24.99895,27.025652,28.676153,27.525742,29.1674,28.281685,27.55466,27.296177,26.473286,26.983124,26.644993
Switzerland,CHE,2021,25.776413,27.367344,29.00598,30.114899,29.003326,29.48935,28.465157,27.642979,27.89252,28.002676,28.306381,27.678703
Switzerland,CHE,2022,23.997364,24.319223,25.33786,26.982744,26.858551,27.3008,27.155817,26.000868,25.646362,24.619722,24.798464,25.593426
Switzerland,CHE,2023,22.775274,23.973244,24.659367,25.19103,25.009966,25.697697,26.26425,25.63412,24.190567,24.417036,24.513718,23.873825
Ukraine,UKR,1968,34.119114,37.135143,38.364605,39.451946,41.612427,41.878696,41.327137,41.725895,42.745068,42.685226,42.601883,43.91597
Ukraine,UKR,1969,34.122974,35.53936,37.55231,39.087536,41.361546,41.52723,41.267975,43.06881,43.225197,40.62719,41.458218,42.78653
Ukraine,UKR,1970,35.16566,36.58934,38.00349,39.579605,42.194542,44.010666,43.760845,45.06223,45.087173,43.486965,43.15182,44.271748
Ukraine,UKR,1971,37.343903,39.554447,40.312733,41.628384,41.926384,43.985607,43.595055,44.69484,44.239563,43.912968,43.48863,44.467533
Ukraine,UKR,1972,36.89009,38.909466,39.88528,40.57026,43.137962,45.276375,44.056183,45.274002,45.37503,44.03196,43.578876,42.88871
Ukraine,UKR,1973,37.155163,37.503963,37.03736,38.483646,41.439034,43.446198,42.58892,42.87386,42.124805,41.376194,42.149933,43.797653
Ukraine,UKR,1974,36.646675,37.87523,39.19556,39.87744,41.50639,43.250027,44.673508,44.925674,43.46312,42.165207,41.705738,43.16612
Ukraine,UKR,1975,38.445946,37.661312,38.25137,39.96691,42.793453,43.45579,44.227234,43.97266,43.136086,41.694458,41.466473,41.87985
Ukraine,UKR,1976,35.918602,37.76583,38.558426,42.26278,43.977886,44.926796,44.392265,44.373955,42.351654,40.794044,40.728897,42.44449
Ukraine,UKR,1977,35.9655,37.135876,37.015125,38.452316,40.331272,42.574253,42.48895,43.028187,42.920685,41.70861,40.915386,41.34141
Ukraine,UKR,1978,37.65246,37.691147,37.70487,39.162983,41.21616,43.628716,42.80854,42.202915,42.27772,41.0089,40.681477,39.997482
Ukraine,UKR,1979,35.966232,37.497124,38.291965,39.752956,42.022346,41.958775,44.301308,43.441128,42.47026,41.03621,39.836525,39.47515
Ukraine,UKR,1980,36.025143,37.842247,38.56139,39.660713,41.80742,43.98709,43.575016,43.576958,43.4648,40.308105,38.74011,39.63444
Ukraine,UKR,1981,36.24585,37.42275,37.0129,38.753216,40.482094,42.995163,43.38216,42.373642,41.432644,40.009747,40.10449,40.18784
Ukraine,UKR,1982,38.81427,39.663185,37.656063,39.37911,41.1437,42.68758,42.574635,42.56277,41.445404,39.75745,40.21623,40.775192
Ukraine,UKR,1983,39.13728,40.414497,41.386196,42.96249,45.55337,47.303898,45.598537,46.094013,46.054768,45.024258,42.580837,42.66162
Ukraine,UKR,1984,37.41308,38.76262,39.537216,42.67779,45.02977,46.951973,44.95907,44.90451,43.71877,43.242134,42.665447,41.81018
Ukraine,UKR,1985,35.20316,37.1063,38.77087,40.394955,43.07023,44.39272,42.96974,43.30188,43.050266,41.898064,41.140293,41.266296
Ukraine,UKR,1986,37.925575,39.269005,39.75556,41.63215,43.611862,46.13189,43.96589,44.586037,45.91982,43.003597,41.943985,42.4632
Ukraine,UKR,1987,36.79458,37.84512,38.64217,39.861298,40.458084,44.02446,43.915195,42.49944,42.588253,40.183437,41.20865,40.34866
Ukraine,UKR,1988,35.5946,35.037888,36.62827,38.730927,40.874577,43.405045,43.16501,42.21183,40.50394,40.111984,40.106327,38.561108
Ukraine,UKR,1989,33.19579,33.29495,34.43938,35.025047,38.102715,39.109432,39.341164,37.765064,37.42414,37.159447,38.5243,37.928658
Ukraine,UKR,1990,31.329762,31.845385,31.887688,33.155006,35.80633,37.22897,36.569138,36.01125,35.936516,35.349068,36.928894,36.927986
Ukraine,UKR,1991,29.219635,30.05606,30.965149,32.737686,33.760284,35.684082,35.512947,35.152176,34.590473,34.22208,34.620525,34.952183
Ukraine,UKR,1992,27.239676,29.013695,29.879253,30.80416,32.83566,34.268738,34.144035,32.38306,30.995184,31.955887,31.83211,32.533188
Ukraine,UKR,1993,25.120657,26.000696,27.12724,28.93478,29.932632,32.210564,30.925713,30.223501,30.713255,30.182117,31.048283,31.592758
Ukraine,UKR,1994,23.086805,24.051937,25.49112,27.733124,27.853596,29.34468,29.255518,28.763767,29.971228,29.30158,29.233892,28.925116
Ukraine,UKR,1995,24.626934,25.878082,26.57582,27.481388,26.536808,26.018255,27.719093,27.952885,24.32019,26.95826,28.940287,24.453836
Ukraine,UKR,1996,23.52119,24.376863,25.825247,25.71957,26.154531,26.999125,26.371248,26.74232,24.33775,23.688877,25.870413,22.966629
Ukraine,UKR,1997,22.382067,22.141693,24.886023,25.464567,24.060198,27.384884,23.576359,25.70524,22.583204,22.7037,25.903198,23.215496
Ukraine,UKR,1998,21.855452,21.430233,23.510729,24.384527,22.320974,25.167454,23.92891,23.36919,23.87832,21.960756,24.069729,21.240114
Ukraine,UKR,1999,20.837128,21.05381,21.4375,23.466707,21.54327,23.797276,22.182606,20.446394,21.538916,21.919516,21.973408,19.261526
Ukraine,UKR,2000,19.83811,22.113628,22.663038,23.097803,22.100985,22.640268,21.80486,21.282898,19.593407,21.907412,23.367235,17.974344
Ukraine,UKR,2001,19.412283,21.758001,22.03467,21.444233,22.153774,23.38352,19.91231,22.11983,20.057524,21.140535,22.592258,19.610163
Ukraine,UKR,2002,21.818027,22.616053,24.251772,22.89503,22.804565,24.996199,19.6593,20.738947,22.137922,21.415726,23.756983,20.640965
Ukraine,UKR,2003,22.929537,22.444954,25.018526,25.205276,23.695438,26.591536,22.194176,23.40504,22.547058,21.78231,23.899723,22.376022
Ukraine,UKR,2004,23.072165,23.509306,23.810663,26.45506,25.616877,27.02103,26.095434,23.310474,25.340136,24.592995,25.686888,21.952518
Ukraine,UKR,2005,25.007847,25.65771,24.598724,26.450588,26.430256,26.428034,23.541756,23.561888,25.502146,24.27302,25.261597,21.910002
Ukraine,UKR,2006,26.22296,28.105488,28.736805,29.171068,29.549795,28.28227,26.424248,27.253338,24.794376,25.814013,27.747164,22.76316
Ukraine,UKR,2007,25.08435,28.071905,31.060652,28.93542,30.43561,31.434057,26.687044,27.491125,25.390886,26.438047,28.63937,25.77386
Ukraine,UKR,2008,30.621214,30.17564,34.805195,33.966923,31.817364,34.817738,26.999098,29.611221,26.559969,24.929901,29.693829,29.239367
Ukraine,UKR,2009,28.980757,28.398354,31.960306,33.56732,30.590227,34.8324,28.746428,28.599817,30.290377,29.735453,32.256496,29.4958
Ukraine,UKR,2010,28.863668,29.944029,29.903212,31.82169,30.258247,33.066616,31.249546,26.398684,28.585594,29.540876,31.012814,27.660114
Ukraine,UKR,2011,29.864315,32.511436,30.743698,33.2842,34.123882,33.355865,27.700912,26.321444,26.255747,29.266232,30.486048,29.066877
Ukraine,UKR,2012,27.774008,31.592033,34.2794,31.92098,34.529152,35.38679,29.536722,31.262493,28.17899,29.54895,32.57959,29.328447
Ukraine,UKR,2013,28.558638,30.400879,35.280785,31.59435,32.788795,35.363113,27.017036,28.20065,28.737112,27.033478,29.463375,30.780584
United Kingdom,GBR,1938,34.166145,33.577896,34.016407,35.485676,34.280384,36.171276,37.33727,38.662937,38.39364,37.343464,35.72904,35.27331
United Kingdom,GBR,1939,33.245556,32.688343,33.521008,35.85097,35.152905,36.597694,37.16829,38.43136,38.106964,37.010048,35.35713,34.855255
United Kingdom,GBR,1940,32.79306,30.318727,32.48934,36.67207,34.492176,34.57744,34.410957,36.94313,37.5373,37.099503,36.80356,34.64631
United Kingdom,GBR,1941,35.67,34.40161,35.406925,37.565044,35.465675,34.619705,33.777405,35.385612,35.24011,35.167065,35.174973,34.68531
United Kingdom,GBR,1942,39.813263,38.54498,39.880222,41.480396,40.894382,40.56007,42.19715,41.531975,41.258694,41.185276,38.056217,37.68119
United Kingdom,GBR,1943,40.93948,39.717365,40.097427,42.717518,41.378437,43.3542,44.426094,45.080853,44.725025,44.72808,43.183533,42.232647
United Kingdom,GBR,1944,46.491314,44.975002,45.094055,45.47829,43.57163,47.81919,50.171947,51.11713,49.79357,49.435905,46.11124,43.011223
United Kingdom,GBR,1945,40.217777,39.511353,39.256004,41.086613,40.70396,41.89678,43.123947,44.69035,42.346077,41.558365,44.67652,43.7261
United Kingdom,GBR,1946,53.42155,51.196445,49.729645,52.21543,49.1422,48.66291,49.06039,49.618355,47.00956,46.34412,44.011814,41.405357
United Kingdom,GBR,1947,43.32057,42.775253,43.80527,47.915134,46.890312,50.1881,52.115307,54.104927,54.75366,56.155586,55.303856,56.32103
United Kingdom,GBR,1948,39.95345,39.074837,39.966,42.14799,41.104107,44.080677,44.097366,45.159065,46.146126,46.02834,45.807774,45.307972
United Kingdom,GBR,1949,36.046738,36.623203,37.963543,40.21271,39.120926,40.232956,42.12795,42.715088,43.513474,43.172676,42.286057,40.174862
United Kingdom,GBR,1950,35.16144,34.760345,35.72573,38.077404,36.51143,36.856125,39.1846,40.07026,40.66981,41.510628,39.932808,39.13333
United Kingdom,GBR,1951,34.52257,32.48089,32.82257,35.7889,35.587063,37.42399,38.98377,40.03095,39.722507,39.71972,38.43723,37.01524
United Kingdom,GBR,1952,34.10992,33.555443,34.588806,36.59754,35.474495,36.510574,36.794468,38.391422,38.835835,38.791046,37.777843,36.141457
United Kingdom,GBR,1953,34.14571,33.19797,34.372997,37.127144,36.098576,37.86613,39.23825,39.81534,38.91768,39.240257,37.79189,35.844368
United Kingdom,GBR,1954,33.47146,33.205433,34.163544,35.592678,34.536568,36.31208,37.153908,39.08558,38.050037,38.65174,38.300293,36.254116
United Kingdom,GBR,1955,41.167778,39.639908,40.540318,41.56617,40.8525,42.4165,43.483067,43.787113,44.263443,44.408062,42.246693,42.64683
United Kingdom,GBR,1956,41.88431,40.393326,41.66919,43.40133,42.354965,43.885937,44.6283,45.976948,46.825638,47.28824,44.42387,43.605827
United Kingdom,GBR,1957,42.86636,42.141823,44.736336,44.96128,43.72781,44.362553,46.05891,47.567635,47.267918,47.364277,46.567757,44.411373
United Kingdom,GBR,1958,45.000996,43.85226,45.198597,46.111267,43.35086,43.07026,44.892323,48.074005,48.43292,49.599514,47.30699,46.276016
United Kingdom,GBR,1959,42.611706,41.39918,44.463646,45.34347,44.15895,46.366386,47.055645,48.3944,48.735474,49.24279,48.321873,47.1254
United Kingdom,GBR,1960,45.67138,45.602116,46.704193,48.19262,46.50675,47.865597,48.571487,49.95166,49.046432,50.253487,49.33218,45.44728
United Kingdom,GBR,1961,47.211197,45.58119,47.51303,49.098816,48.29394,48.78415,49.686775,50.639187,50.638233,51.847565,49.418095,48.38113
United Kingdom,GBR,1962,47.034706,47.041218,47.876583,49.127342,49.311676,49.79602,51.384903,53.20264,51.74281,54.413677,51.611427,49.718597
United Kingdom,GBR,1963,46.70375,46.73225,48.715954,49.734306,49.139107,50.835796,51.563923,53.13217,52.830887,54.716583,51.944447,50.858234
United Kingdom,GBR,1964,48.208073,47.409378,49.481155,51.500935,49.351578,52.71892,52.73138,53.10874,54.214783,54.15124,52.73845,50.56543
United Kingdom,GBR,1965,46.775978,47.136402,48.24899,50.489002,49.134205,50.8384,51.206364,51.293312,52.312145,54.28848,52.161434,49.586
United Kingdom,GBR,1966,46.49593,44.99457,47.21878,50.12952,49.169086,49.561382,50.037457,49.915897,49.99202,52.556812,50.453957,48.80521
United Kingdom,GBR,1967,44.75301,43.93783,45.678787,47.34742,46.307625,47.227566,48.593193,50.281216,49.52355,52.632454,50.777256,48.606934
United Kingdom,GBR,1968,43.907555,43.600063,45.02212,45.838886,46.649162,47.019978,47.289337,48.919678,48.469116,50.279343,48.222225,47.224693
United Kingdom,GBR,1969,41.236404,40.573364,43.537804,44.70536,43.68763,45.065197,46.30733,47.540413,47.911972,50.03541,47.87646,47.428658
United Kingdom,GBR,1970,43.90729,43.16306,42.70597,43.64405,43.03492,45.134197,45.66231,45.457005,46.207554,46.85856,44.986965,43.335457
United Kingdom,GBR,1971,39.770245,40.851406,41.91788,43.57247,41.93434,44.693115,45.40039,46.046944,46.195667,48.678337,46.526302,45.12335
United Kingdom,GBR,1972,37.254646,38.184044,38.505726,40.6051,40.262257,40.670067,42.033585,42.198627,41.086414,43.7804,42.147835,40.954147
United Kingdom,GBR,1973,35.210064,35.524372,37.0413,36.285927,36.65649,38.000496,39.034027,39.69285,38.563404,41.795437,39.769417,38.552235
United Kingdom,GBR,1974,32.236126,33.25274,35.37415,36.404705,35.876884,37.039593,35.81967,37.264755,36.80262,37.766945,36.164707,36.85708
United Kingdom,GBR,1975,31.25763,30.681421,32.49615,33.939514,33.226494,35.118397,34.54467,35.448383,35.701733,35.664803,34.869644,34.822517
United Kingdom,GBR,1976,29.275902,30.257719,31.178493,33.15739,32.177788,33.228683,34.573288,33.560566,33.87773,36.16325,34.040173,32.485184
United Kingdom,GBR,1977,29.363468,30.77857,32.154762,33.639088,32.328705,32.107487,32.643158,33.621983,31.59484,32.78931,32.205673,31.109777
United Kingdom,GBR,1978,32.727547,32.96588,34.60107,35.711845,33.79615,33.55232,34.000675,33.712547,33.102848,33.82459,32.579773,31.18321
United Kingdom,GBR,1979,33.0161,34.707615,35.76335,35.68556,35.44779,36.89633,37.030846,37.439453,36.614563,36.88831,35.326553,34.471703
United Kingdom,GBR,1980,34.188908,34.146614,36.750423,37.688915,35.84473,38.119694,37.215622,37.859062,38.007442,36.745785,36.161526,36.08144
United Kingdom,GBR,1981,32.86962,34.20712,35.34401,36.382736,35.627422,37.105732,36.415485,35.805084,35.981125,36.380417,35.337944,35.025085
United Kingdom,GBR,1982,33.20177,33.934135,35.047188,36.762314,35.150494,35.734123,34.765923,35.039886,35.6601,35.838627,34.775127,33.94845
United Kingdom,GBR,1983,33.00448,33.74705,33.979927,36.80147,35.53646,36.152817,36.777294,35.75996,35.550648,35.27243,34.648685,33.872402
United Kingdom,GBR,1984,32.888245,35.566177,36.582256,37.100117,36.65769,36.63795,36.10519,35.5984,33.899628,34.82538,34.33465,33.803326
United Kingdom,GBR,1985,32.995865,34.928295,36.83808,38.210022,37.14253,38.075756,36.476734,37.439514,36.254658,36.29167,35.866684,35.97247
United Kingdom,GBR,1986,35.244106,34.149864,36.570442,38.024025,36.882214,37.022247,37.42367,37.729637,37.559925,36.454163,35.673237,35.255836
United Kingdom,GBR,1987,35.83094,35.741165,37.409008,39.135178,37.439175,38.70528,39.556816,38.401176,37.642952,37.18096,36.333786,35.60956
United Kingdom,GBR,1988,35.344868,35.751472,35.831112,39.274273,38.47526,38.565838,38.755142,38.760147,38.46145,39.2723,38.143177,37.059036
United Kingdom,GBR,1989,35.563442,36.30324,36.470764,37.435272,37.733322,38.272884,39.04762,38.768463,37.462597,37.721893,36.982334,36.022728
United Kingdom,GBR,1990,35.780407,37.889236,38.63875,39.305702,38.980404,39.884666,39.844948,39.103348,37.66908,37.599457,37.356556,36.599182
United Kingdom,GBR,1991,35.5396,36.257786,37.599216,38.94459,38.38467,39.569057,38.581112,38.206482,37.599243,37.074825,38.06156,37.943542
United Kingdom,GBR,1992,33.805153,34.942924,35.934795,38.262238,37.090736,38.763977,38.55013,37.405872,37.854454,37.3539,37.46282,37.38661
United Kingdom,GBR,1993,34.810146,34.59346,35.928867,38.432163,36.538647,37.299625,37.74986,36.08815,35.93101,35.863815,35.481064,35.2285
United Kingdom,GBR,1994,33.144966,34.077843,34.9602,36.47576,35.096317,35.912212,37.278442,36.41599,36.066994,36.52562,35.485897,35.182854
United Kingdom,GBR,1995,31.65945,33.498955,34.69267,35.695602,34.966015,35.391968,36.229153,35.642403,33.719044,34.864445,34.585453,33.96557
United Kingdom,GBR,1996,33.66035,34.694378,35.612663,36.200516,35.066544,36.033947,34.446514,33.702305,32.95372,33.124756,33.79462,34.095325
United Kingdom,GBR,1997,33.0195,32.512897,33.339096,34.75422,34.09985,35.30543,34.80464,34.52258,35.319237,33.38245,34.301823,34.4723
United Kingdom,GBR,1998,31.827957,32.123596,33.50843,35.554394,33.71054,35.101723,34.311005,32.80068,33.819786,33.45063,33.60393,33.430367
United Kingdom,GBR,1999,31.431633,31.959194,31.525728,33.720993,32.85191,33.65605,34.077435,32.823376,32.68226,33.217888,32.745308,31.876753
United Kingdom,GBR,2000,29.880568,31.571478,31.450514,32.064255,32.016937,32.213543,31.842726,32.07338,30.93361,31.67612,31.121367,31.556284
United Kingdom,GBR,2001,28.774963,30.749187,31.75048,31.880281,31.304752,31.559168,31.280308,31.614454,30.343117,30.716286,30.763855,31.666704
